URL,Name,Stars,Year,Time,Rating,Genre,Director
https://www.rottentomatoes.com/m/1941,1941,"Dan Aykroyd,Ned Beatty,John Belushi,Lorraine Gary,Murray Hamilton,Christopher Lee,Tim Matheson,Toshiro Mifune,Warren Oates,Robert Stack,Treat Williams,Nancy Allen,Lucille Benson,Jordan Brian,John Candy,Diane Kay,Elisha Cook Jr.,Patti LuPone,Penny Marshall,Slim Pickens,Lionel Stander,Dub Taylor,Iggie Wolfington,Joe Flaherty,Eddie Deezen,Bobby Di Cicco,Dianne Kay,Perry Lang,J. Patrick McNamara,Frank McRae,Steven Mond,Wendie Jo Sperber,Christian Zika,Lucinda Dooling,Gray Frederickson,Brian Frishman,Jerry Hardin,Robert Houston,John Landis,Ronnie MacMillan,Dick Miller,Akio Mitamura,Antoinette Molinari,Walter Olkewicz,Mickey Rourke,Whitney Rydbeck,Gray Fredrickson,Donovan Scott,Hiroshi Shimizu,Geno Silva,David L. Lander,Michael McKean,Susan Backlinie,E. Hampton Beagle,Don Calfa,Vito Carenzo,Andy Tennant,Brad Gorman,Frank Verroca,John Voldstad,Kerry Sherman,Audrey Landers,Deborah Benson,Maureen Teefy,Carol Ann Williams,Jenny Williams,Elmer,Carol Ann Beery,Dave Cameron,John R. McKee,Mark Carlton,Galen Thompson,Jack Thibeau,Paul Cloud,Gary Carlos Cervantes,Luis Contreras,Carol Culver,Marjorie Gaines,Trish Garland,Dian Gallup,Denise Gallup,Samuel Fuller,Diane Hill,Barbara Gannen,John McKee,Dan McNally,David Cameron,Rita Taggart","Dec 14, 1979",119 minutes,PG (adult situations/language),"Action & Adventure,Comedy",Steven Spielberg
https://www.rottentomatoes.com/m/1084582-mighty_joe_young,1084582-mighty joe young,"Bill Paxton,Charlize Theron,Rade Serbedzija,Regina King,Peter Firth,Naveen Andrews,David Paymer,Linda Purl,Mika Boorem,Robert Wisdom,Lawrence Pressman,Geoffrey Blake,Christian Clemenson,Cory Buck,Liz Georges,Richard Riehle,Cynthia Allison,Ken Taylor,Ray Harryhausen,Terry Moore,Judson Mills,Tony Genaro,Flo di Re,Kaylan Romero,Hernán Ruiz,Jenilee Deal,Matt Deal,Bethany Bassler,Vicki Davis,Deborah Kellner,Marguerite Moreau,Tracey Walter,Larry Brandenburg,Damien Leake,Neal Kopit,Janet Eilber,Wiley Pickett,John T. Bower,Hannah Swanson,Laurie Kilpatrick,Richard McGonagle,Reno Wilson,Theodore R. Hartley,Dina Merrill,Lily Mariye,John Alexander","Dec 25, 1998",114 minutes,PG (for some menacing action violence and mild language),"Action & Adventure,Drama,Kids & Family",Ron Underwood
https://www.rottentomatoes.com/m/badlands,badlands,"Martin Sheen,Sissy Spacek,Warren Oates,Ramon Bieri,Alan Vint,Gary Littlejohn,Bryan Montgomery,Gail Threlkeld,Charles Fitzpatrick,Howard Ragsdale,John Womack Jr.,Dona Baldwin,Ben Bravo,Terrence Malick","Jan 1, 1974",95 minutes,PG (N/A),"Action & Adventure,Classics,Cult Movies,Drama,Mystery & Suspense",Terrence Malick
https://www.rottentomatoes.com/m/the-war1994,the-war1994,"Kevin Costner,Elijah Wood,Mare Winningham,Lexi Randall,Christine Baranski,Raynor A. Young,Raynor Scheine,Bruce A. Young,LaToya Chisholm,Charlotte Lewis,Christopher Fennell,Donald Sellers,Debra Zane,Leon Sills,Will West,Brennan Gallagher,Adam Henderson,Charlette Julius,Jennifer Tyler,Lucas Black,Justin Lucas,Mary Nell Santacroce,Nick Searcy,Gary Basaraba,Judson Vaughn,Jay Brooks,Afemo Omilami,Tim Ware,J. Don Ferguson,Ron Clinton Smith,Tom Even,Dorothy Davis,Bill Coates,Wilson L. Middlebrooks","Nov 4, 1994",126 minutes,PG-13,"Action & Adventure,Drama",Jon Avnet
https://www.rottentomatoes.com/m/cleopatra_jones,cleopatra jones,"Tamara Dobson,Bernie Casey,Shelley Winters,Brenda Sykes,Antonio Fargas,Bill McKinney,Dan Frazer,Stafford Morgan,Mike Warren,Albert Popwell,Caro Kenyatta,Esther Rolle,Paul Koslo,Joe Tornatore,Hedley Mattingly,George Reynolds,Teddy Wilson,Christopher Joy,Keith Hamilton Cobb,Angela Gibbs,John Garwood,John Alderman,Don Cornelius,Frankie Crocker",,89 minutes,R,"Action & Adventure,Classics,Drama",Jack Starrett
https://www.rottentomatoes.com/m/star_trek_insurrection,star trek insurrection,"Patrick Stewart,Brent Spiner,Jonathan Frakes,Michael Dorn,LeVar Burton,F. Murray Abraham,Donna Murphy,Gates McFadden,Marina Sirtis,Anthony Zerbe,Gregg Henry,Daniel Hugh Kelly,Michael Welch,Mark Deakins,Stephanie Niznik,Michael Horton,Bruce French,Breon Gorman,John Hostetter,Rick Worthy,Larry Anderson,D. Elliot Woods,Jennifer Tung,Raye Birk,Peggy Miley,Lee Arnone-Briggs,Claudette Nevins,Max Grodénchik,Greg Poland,Kenneth Lane Edwards,Joseph Ruskin,Zachary Williams,McKenzie Westmore,Phillip Glasser","Dec 11, 1998",102 minutes,"PG (for sci-fi action violence, mild language and sensuality)","Action & Adventure,Kids & Family,Science Fiction & Fantasy",Jonathan Frakes
https://www.rottentomatoes.com/m/time_bandits,time bandits,"John Cleese,Sean Connery,Shelley Duvall,Katherine Helmond,Ian Holm,Michael Palin,Ralph Richardson,Peter Vaughan,David Warner,David Rappaport,Kenny Baker,Malcolm Dixon,Mike Edmonds,Jack Purvis,Tiny Ross,Craig Warnock,David Daker,Michael Edmonds,Sheila Fearn,Irene Lamb,Jim Broadbent,John Young,Myrtle Devenish,Leon Lissek,Terence Bayler,Preston Lockwood,Charles McKeown,David Leland,John Hughman,Derrick O&#39;Connor,Peter Jonfield,Derek Deadman,Jerold Wells,Roger Frost,Martin Carroll,Marcus Powell,Winston Dennis,Del Baker,Juliette James,Brian Bowes,Ian Muir,Mark Holmes,Andrew MacLachlan,Edwin Finn,Neil McCarthy,Tony Jay,Declan Mulholland,Frances De La Tour,Chris Grant","Nov 6, 1981",110 minutes,PG,"Action & Adventure,Science Fiction & Fantasy",Terry Gilliam
https://www.rottentomatoes.com/m/star_trek_v_the_final_frontier,star trek v the final frontier,"William Shatner,Leonard Nimoy,DeForest Kelley,James Doohan,Walter Koenig,Nichelle Nichols,George Takei,David Warner,Laurence Luckinbill,Charles Cooper,Cynthia Gouw,Todd Bryant,Spice Williams,Rex Holman,George Murdock,Cynthia Blaise,Bill Quinn,Melanie Shatner,Harve Bennett,Steve Susskind","Jun 9, 1989",106 minutes,PG (violence),"Action & Adventure,Science Fiction & Fantasy",William Shatner
https://www.rottentomatoes.com/m/outlaw_josey_wales,outlaw josey wales,"Clint Eastwood,Chief Dan George,Sondra Locke,Bill McKinney,John Vernon,Paula Trueman,Sam Bottoms,Geraldine Keams,Woodrow Parfrey,Joyce Jameson,Sheb Wooley,Royal Dano,Matt Clark,John Verros,Will Sampson,William O&#39;Connell,John Quade,Buck Kartalian,Len Lesser,John Russell,Charles Tyner,John Mitchum,Doug McGrath,Cissy Wellman,Bruce M. Fischer,Clay Tanner,Bob Hoy,Erik Holland,Danny Green","Jun 30, 1976",118 minutes,"PG (adult situations/language, nudity, violence)","Action & Adventure,Drama,Western",Clint Eastwood
https://www.rottentomatoes.com/m/1002497-black_hole,1002497-black hole,"Maximilian Schell,Anthony Perkins,Robert Forster,Joseph Bottoms,Ernest Borgnine,Yvette Mimieux,Tom McLoughlin,Roddy McDowall,Slim Pickens","Jan 1, 1979",97 minutes,PG,"Action & Adventure,Kids & Family,Science Fiction & Fantasy",Gary Nelson
https://www.rottentomatoes.com/m/innocent_blood,innocent blood,"Anne Parillaud,Robert Loggia,Anthony LaPaglia,David Proval,Don Rickels,Don Rickles,Chazz Palminteri,Rocco Sisto,Tony Sirico,Gilbert Cates,Tony Lip,Peter Cushing,Kim Coates,Marshall Bell,Sharon Howard-Field,Leo Burmester,Rohn Thomas,Ike,Christopher Lee,Angela Bassett,Luis Guzman,Bela Lugosi,Tom Savini,Dan Quayle,Gil Cates Jr.,Charlie Gomorra,Lamont Arnold,Yancey Arias,Frank Oz,Pitty Jennings,David L. Early,Forrest J Ackerman,Elaine Kagan,Michael Ritchie,Bernard Hocke,Sam Raimi,David Earle,Dario Argento,Marina Durell,Harry Gions,Steve Johnson,Robert Walker,Linnea Quigley,Michael Wolk,Russ Cochran,Teri Weigel,Lisa Ann Baker,Christina Jimenez,Christina Bowers,Kim Currow,Christina Diaz,Kim Melton,Robin Place,Regina Poole,Tracy Rolen,Tammy Ulm,Katrina Witt,Maribe Zolli,Ron Roth,Vic Noto,Jerry Lyden,Rick Avery,Bob Minor","Sep 25, 1992",113 minutes,R,"Action & Adventure,Comedy,Horror,Romance",John Landis
https://www.rottentomatoes.com/m/hudson_hawk,hudson hawk,"Bruce Willis,Danny Aiello,Andie MacDowell,James Coburn,Sandra Bernhard,Richard E. Grant,Donald Burton,Frank Stallone,Don Harvey,David Caruso,Andrew Bryniarski,Lorraine Toussaint,Scott Eddo,Burtt Harris,Carmine Zozorra,Stefano Molinari,Bob Vazquez,Enrico Lo Verso,Carmine Zozzora,Remo Remotti,Giselda Volodi,P. Randall Bowers,Arthur M. Wolpinsky,Frank Page,Michael Klastorin,Scott H. Eddo,John Savident,Lisa Reich,John Lucantonio,Antonio Iurio,Courtenay Semel,Massimo Ciprari,Steven M. Martin,Leo Cimino,Doug Martin,Steve Martin,Leonardo Cimino,Giangiacomo Colli,Douglas Brian Martin,Frank Welker,William Conrad","May 24, 1991",95 minutes,R,"Action & Adventure,Comedy",Michael Lehmann
https://www.rottentomatoes.com/m/dolemite,dolemite,"Rudy Ray Moore,Jerry Jones,Lady Reed,D&#39;Urville Martin,Brenda DeLong,Terri Mosley,Marilyn Shaw,Lynell Smith,Vera Howard,West Gale,Cardella Di Milo,Jana Bisbing,Pat Haywood,Pat Jones,Martin Joy,Brenda Banks,Rene Van Clief,Lola Mayo,Charlene Soulter","Jan 1, 1975",88 minutes,R,Action & Adventure,D&#39;Urville Martin
https://www.rottentomatoes.com/m/1083436-1083436-out_of_sight,1083436-1083436-out of sight,"George Clooney,Jennifer Lopez,Ving Rhames,Don Cheadle,Dennis Farina,Albert Brooks,Steve Zahn,Isaiah Washington,Michael Keaton,Nancy Allen,Catherine Keener,Samuel L. Jackson,Jim Robinson,Elgin Marlow,Donna Frenzel,Manny Suarez,Keith Hudson,Luis Guzman,Paul Soileau,Scott Allen,Susan Hatfield,Brad Martin,James Black,Wendell B. Harris Jr.,Chuck Castleberry,Chic Daniel,Connie Sawyer,Philip Perlman,Keith Loneker,Paul Calderon,Gregory H. Alpert,Viola Davis,Mark Brown,Sandra Ives,Joe Hess,Betsy Monroe,Wayne Pére,Joe Chrest,Joe Coyle,Stephen M. Horn","Jun 26, 1998",120 minutes,R (For language and some strong violence),"Action & Adventure,Comedy,Drama,Mystery & Suspense,Romance",Steven Soderbergh
https://www.rottentomatoes.com/m/on_deadly_ground,on deadly ground,"Steven Seagal,Michael Caine,Joan Chen,John C. McGinley,R. Lee Ermey,Shari Shattuck,Billy Bob Thornton,Richard Hamilton,Chief Irvin Brink,Apanguluk Charlie Kairaiuak,Elsie Pistolhead,John Trudell,Mike Starr,Sven Ole Thorsen,Irvin Kershner,David Selberg,Jules Desjarlais,Moses Wassillie,Nanny Kagak,Kenji,Todd Beadle,Ivan Kane,David John Cervantes,Rick Jones,David Selburg,Arisa Wolf,Bart the Bear,Carlotta Chang,Reid Asato,Fumiyasu Daikyu,Warren Tabata,Joe Lala,Chic Daniel,Jim Farnum,Conrad E. Palmisano,Webster Whinery,David Paris,Gary Farrell,Debbie Houk,Brian Simpson,Peter Navy Tuiasosopo,Craig Ryan Ng,Nicole Mier,Summer Holmstrand,Billie Jo Price,Patrick Gorman,Chris Dunn","Feb 18, 1994",101 minutes,R,"Action & Adventure,Mystery & Suspense",Steven Seagal
https://www.rottentomatoes.com/m/bride_of_chucky,bride of chucky,"Jennifer Tilly,Brad Dourif,Alexis Arquette,Gordon Michael Woolvett,John Ritter,Katherine Heigl,Nick Stabile,Lawrence Z. Dane,Michael Johnson,James Gallanders,Janet Kidder,Vince Corazza,Kathy Najimy","Oct 16, 1998",89 minutes,"R (for strong horror violence and gore, language, some sexual content and brief drug use)","Action & Adventure,Horror",Ronny Yu
https://www.rottentomatoes.com/m/1065868-fair_game,1065868-fair game,"William Baldwin,Cindy Crawford,Steven Berkoff,Christopher McDonald,Miguel Sandoval,Johann Carlo,Salma Hayek,John Bedford Lloyd,Olek Krupa,Jenette Goldstein,Marc Macaulay,Sonny Carl Davis,Frank Medrano,Don Yesso,Elizabeth Peña,Paul Dillon,Gustav Vintas,Christian Bodegaard,Gary Francis Hope,Hank Stone,Ski Zawaski,Nancy Ann Nahra,Anthony Giaimo,Carmen Lopez,Erika Navarro,Pamela Berrard,Mark Wheatle,Bubba Baker,Scott Michael Campbell,Ruben Rabasa,Jim Greene,Antoni Corone","Nov 3, 1995",91 minutes,R,"Action & Adventure,Mystery & Suspense",Andrew Sipes
https://www.rottentomatoes.com/m/big_red_one,big red one,"Lee Marvin,Mark Hamill,Robert Carradine,Bobby Di Cicco,Kelly Ward,Siegfried Rauch,Stéphane Audran,Serge Marquand,Charles Macaulay,Alain Doutey,Maurice Marsac,Colin Gilbert,Joseph Clark,Ken Campbell (XII),Doug Werner,Perry Lang,Howard Delman,Marthe Villalonga,Giovanna Galetti,Gregori Buimistre,Shimon Barr,Matteo Zoffoli,Avraham Ronai,Galit Rotman","May 28, 1980",113 minutes,"PG (for vulgar, soldier-like language and convincing battlefield violence)","Action & Adventure,Drama",Samuel Fuller
https://www.rottentomatoes.com/m/first_deadly_sin,first deadly sin,"Frank Sinatra,Faye Dunaway,David Dukes,Brenda Vaccaro,George Coe,Martin Gabel,Joe Spinell,Jeffrey DeMunn,Anthony Zerbe,James Whitmore,Fred Fuster,Victor Arnold,Richard Backus,Frank Bongiorno,Rosalyn Braverman,Leila Danette,Jon De Vries,Ramon Franco,David Gideon,Carol Gustafson,Hugh Hurd,Eddie Jones,Larry Loonin,Anna Navarro,Frederick Rolf,Robert Weil,Bruce Willis","Oct 3, 1980",112 minutes,R,"Action & Adventure,Mystery & Suspense",Brian G. Hutton
https://www.rottentomatoes.com/m/mountains_of_the_moon,mountains of the moon,"Patrick Bergin,Iain Glen,Fiona Shaw,Richard E. Grant,Peter Vaughan,Roger Rees,Bernard Hill,Anna Massey,Leslie Phillips,Delroy Lindo,John Savident,James Villiers,Adrian Rawlins,Omar Sharif,Matthew Marsh,Richard Caldicot,Christopher Fulford,Garry Cooper,Roshan Seth,Jimmy Gardner,Celestia Fox,Doreen Mantle,Peter Eyre,Frances Cuka,Roger Ashton-Griffiths,Craig Crosbie,Paul Onsongo,Leonard Juma,Bheki Tonto Ngema,Martin Okello,Philip Voss,Pip Torrens,Esther Njiru,Alison Limerick,Asiba Asiba,Ian Vincent,Ralph Nossek,Stewart Harwood,George Malpas,Rod Woodruff,Robert Whelan,Bill Croasdale,Renny Krupinski,Wilson Ng&#39;Ong&#39;A,Patrick Letladi,Konga Mbandu,Michael Otieno,Zam Zam Issa,Pineniece Joshua,Fikile Mdleleni,Norta Muhammed,Rocks Nhlapo,Fatima Said","Feb 23, 1990",140 minutes,"R (adult situations/language, nudity, violence)","Action & Adventure,Drama",Bob Rafelson
https://www.rottentomatoes.com/m/action_jackson,action jackson,"Carl Weathers,Craig T. Nelson,Vanity,Sharon Stone,Thomas F. Wilson,Bill Duke,Robert Davi,Jack Thibeau,Roger Aaron Brown,Stan Foster,Mary Ellen Trainor,Ed O&#39;Ross,Bob Minor,David Glen Eisley,Dennis Hayden,Diedre Conrad,Brian Libby,David Efron,Alonzo Brown Jr.,Perry Lopez,Diana James,Karen Rea,Deidre Conrad,Bill Burton Sr.,Preston Hanson,Ivor Barry,Al Leong,Michael McManus,De&#39;voreaux White,Melissa Prophet,Prince A. Hughes,Jim Haynie,Edgar Small,James Lew,Nicholas Worth,Christopher Broughton,Charles Meshack,Armelia McQueen,Sonny Landham,Susan Lentini,Kenneth Belsky,Prince Hughes,Frank McCarthy,Ronnie Carol,Chino &quot;Fats&quot; Williams,Matt Landers,Thomas Wagner,John Lyons,Glenn Wilder,Steve Vandeman,Miguel A. Núñez Jr.,Branscombe Richmond,Richard L. Duran","Feb 12, 1988",96 minutes,"R (adult situations/language, nudity, violence)",Action & Adventure,Craig R. Baxley
https://www.rottentomatoes.com/m/belly,belly,"Nas,DMX,Taral Hicks,Tionne &#39;T-Boz&#39; Watkins,Method Man,Hassan Johnson,Power,Louie Rankin,Tyrin Turner,Minister Benjamin F. Muhammed,Oli &quot;Power&quot; Grant,Kurt Loder,Stanley Drayton,Benjamin Chavis,Jay Black,Lavita Raynor,Frank Vincent,James Parris,Eric Keith McNeil,Xavier Simmons,Monica Michaels,David Edwards,Jeffrey Kaufman,Brant Spencer,Adam Vignola,John &quot;B.J.&quot; Bryant,Prince &#39;Blunt&#39; Graham,Wondosas &#39;Kilo&#39; Martin,Shaun Morrison,Micaal Stevens,Michael Woodhouse,Tyrone Lewis,Carmen Yannuzzi Jr.,Crystal N. Johnson,James Gresham,Michael Manning","Nov 4, 1998",96 minutes,"R (for strong violence, language, sexuality and drug use)","Action & Adventure,Drama,Mystery & Suspense",Hype Williams
https://www.rottentomatoes.com/m/little_odessa,little odessa,"Tim Roth,Edward Furlong,Moira Kelly,Vanessa Redgrave,Maximilian Schell,Paul Guilfoyle (II),David Vadim,Mina Bern,Boris McGiver,Mohammed Ghaffari,Michael Khumrev,Dmitry Preyers,David Ross,Ron Brice,Jace Kent,Marianna Lead,Gene Ruffini,Natalya Andreichenko","May 19, 1995",98 minutes,R,"Action & Adventure,Drama,Mystery & Suspense",James Gray
https://www.rottentomatoes.com/m/1085113-siege,1085113-siege,"Denzel Washington,Annette Bening,Bruce Willis,Tony Shalhoub,Sami Bouajila,David Proval,Lance Reddick,Mark Valley,Liana Pai,Jack Gwaltney,Chip Zien,Victor Slezak,Will Lyman,Dakin Matthews,John Rothman,E. Katherine Kerr,Jimmie Ray Weeks,Aasif Mandvi,Ahmed Ben Larby,Mosleh Mohamed,Jeremy Knaster,William Hill,Frank DiElsi,Wood Harris,Ellen Bethea,David Costabile,Glenn Kessler,Jeffrey Allen Waid,Tom McDermott,Sherry Ham-Bernard,Joseph Hodge,Joey Naber,Said Faraj,Alex Dodd,Jacqueline Antaramian,Helmi Kassim,Ghoulam R. Rasoully,Joseph Badalucco Jr.,Diana Naftal,Insben Shenkman,A.A. Barton Tinapp,Neal Jones,Donna Hanover,Peter Schindler,Hany Kamal,John Henry Cox,Ray Godshall Jr.,Chris Messina,Gilbert Rosales,Amro Salama,Jim Shankman,Matt Servitto,Jourdan Fremin,Anjua Warfield,Susie Essman,Rory J. Aylward,Jeff Beatty,Graham J. Larson,Arianna Huffington,Robert Scheer,Matt Miller,John F. Beard,Stan Brooks,Alex Chadwick,Epi Colon,Judy de Angelis,Luis Jiménez,Sean Hannity,Ronald Kuby,Daniel Schorr,Curtis Sliwa,Susan Stamberg,Mary Alice Williams","Nov 6, 1998",120 minutes,"R (for violence, language and brief nudity)",Action & Adventure,Edward Zwick
https://www.rottentomatoes.com/m/court_jester,court jester,"Danny Kaye,Glynis Johns,Basil Rathbone,Angela Lansbury,Cecil Parker,Mildred Natwick,Robert Middleton,Michael Pate,Herbert Rudley,Noel Drayton,Edward Ashley,John Carradine,Alan Napier,Lewis  Martin,Pat Aherne,Patrick Aherne,Richard Kean,Larry Pennell,Tudor Owen,Charles Irwin,Leo Britt,Russell Gaige,Ray Kellogg,Eric Alden,William Pullen,Joel N. Smith,Robin Hughes,Nels Nelson,Edward Peter Gibbons,Thomas J. Cotton,Billy Curtis,A.J. Buster Resmondo,Irving Fulton,Frank Delfino,&#39;Little Billy&#39; Rhodes,Lloyd Nelson,Henry Lewis Stone,George Louis Spotts,Irving Douglas,Harry Monty,Phyllis Coughlan,James B. Jordan,Floyd Dixon,Robert Smith,Robert Hart,Burnell Dietch,Chad Dee Block,Leo Wheeler,Leslie Denison,Paul Newlan,Trevor Ward,Michael Mahoney,Phyllis Coghlan,Bill Cartledge,Len Hendry,Claud Wuhrman,Harry Lloyd Nelson,John O&#39;Malley","Jan 27, 1956",101 minutes,NR,"Action & Adventure,Classics,Comedy,Kids & Family",Melvin Frank
https://www.rottentomatoes.com/m/searchers,searchers,"John Wayne,Jeffrey Hunter,Vera Miles,Natalie Wood,Ward Bond,John Qualen,Olive Carey,Henry Brandon,Ken Curtis,Harry Carey Jr.,Antonio Moreno,Hank Worden,Lana Wood,Walter Coy,Dorothy Jordan,Pippa Scott,Robert Leyden,Patrick Wayne,Beulah Archuletta,Jack Pennick,Peter Mamakos,William Steele,Cliff Lyons,Chuck Roberson,Ruth Clifford,Mae Marsh,Chief Thundercloud,Dan Borzage,Nacho Galindo,Away Luna,Billy Yellow,Robert Lyden,Danny Borzage,Bob Many Mules,Exactly Sonnie Betsuie,Feather Hat Jr.,Jack Tin Horn,Many Mules Son,Shooting Star,Pete Grey Eyes,Pipe Line Begishe,Smile White Sheep","Mar 13, 1956",119 minutes,PG,"Action & Adventure,Classics,Drama,Western",John Ford
https://www.rottentomatoes.com/m/ground_control,ground control,"Kiefer Sutherland,Robert Sean Leonard,Kelly McGillis,Bruce McGill,Kristy Swanson,Margaret Cho,Ruben Paul,Charles Fleischer,Henry Winkler,Farrah Forke,Michael Gross,Vito D&#39;Ambrosio,Jack Plotnick,Mike Kimmel,Brian George,Wendi Westbrook,John Bennett Perry,Eleanor Mondale","Aug 26, 1998",89 minutes,R (adult situations/language),"Action & Adventure,Drama,Mystery & Suspense",Richard Howard
https://www.rottentomatoes.com/m/practical_magic,practical magic,"Sandra Bullock,Nicole Kidman,Dianne West,Aidan Quinn,Stockard Channing,Dianne Wiest,Goran Visnjic,Evan Rachel Wood,Alexandra Artrip,Alexandra Astrip,Mark Feuerstein,Caprice Benedetti,Annabella Price,Camilla Belle,Lora Anne Criswell,Margo Martindale,Chloe Webb,Martha Gehman,Lucinda Jenney,Cordelia Richards,Mary Gross,Jack Kirschke,Herta Ware,Ellen Geer,Courtney Dettrich,John McLeod,Trevor Duncan,Colby Cochran,Caitlyn Holley,Ken Serratt Jr.,Rich Sickler,Jeanne Robinson,Martha Graham,Deborah Kancher,Peter Shaw,Caralyn Kozlowski","Oct 16, 1998",105 minutes,"PG-13 (for some violence, intense thematic elements and sensuality)","Action & Adventure,Comedy,Drama,Kids & Family,Mystery & Suspense,Science Fiction & Fantasy",Griffin Dunne
https://www.rottentomatoes.com/m/rush_hour,rush hour,"Jackie Chan,Chris Tucker,Elizabeth Peña,Tom Wilkinson,Julia Hsu,Tzi Ma,Philip Baker Hall,James Fox,Mark Rolston,Rex Linn,Ken Leung,Chris Penn,Robert Littman,Michael Chow,Kai Lennox,Larry Sullivan Jr.,Yan Lin,Roger Fan,George Cheung,Lucy Lin,Jason Davis,John Hawkes,Jean Lebell,Wayne A. King,Manny Perry,Kevin Jackson,Ronald D. Brown,Clifton Powell,Matt Barry,Stanley DeSantis,Dan Martin,Kevin Lowe,Billy Devlin,Tommy Bush,Barry Shabaka Henley,Albert Wong,Al Wan,Lydia Look,Sumiko (Osumi) Chan,Chan Man Ching,Ken Lo,Stuart W. Yee,Chung Chi Nicky Li,Andy Kai Chung Cheng,Christine Mg Wing Mei,Frances Fong,Robert Kotecki,Mike Ashley,Ada Tai,Arlene Tai","Sep 18, 1998",97 minutes,"PG-13 (for sequences of action/violence and shootings, and for language)","Action & Adventure,Comedy",Brett Ratner
https://www.rottentomatoes.com/m/towering_inferno,towering inferno,"Steve McQueen,Paul Newman,William Holden,Fred Astaire,Faye Dunaway,Susan Blakely,Richard Chamberlain,Jennifer Jones,O.J. Simpson,Robert Vaughn,Robert Wagner,Susan Flannery,Sheila Mathews,Norman Burton,Jack Collins,Don Gordon,Felton Perry,Gregory Sierra,Ernie F. Orsatti,Carol McEvoy,Mike Lookinland,Carlena Gower,Olan Soule,John Crawford,Dabney Coleman,Malcolm Atterbury,Maureen McGovern","Dec 17, 1974",165 minutes,PG (N/A),"Action & Adventure,Drama,Mystery & Suspense",John Guillermin
https://www.rottentomatoes.com/m/escape_from_alcatraz,escape from alcatraz,"Clint Eastwood,Patrick McGoohan,Roberts Blossom,Jack Thibeau,Fred Ward,Paul Benjamin,Larry Hankin,Bruce M. Fischer,Frank Ronzio,Fred Stuthman,David Cryer,Madison Arnold,Blair Burrows,Bob Balhat-Chet,Matthew J. Locricchio,Don Michaelian,Ray K. Goman,Jason Ronard,Ed Vasgersian,Ron Vernan,Stephen Bradley,Garry Goodrow,Dan Leegant,John Garabedian,Denis Berkfeldt,Jim Haynie,Tony Dario,Fritz Manes,Dana Derfus,Don Cummins,Gordon Handforth,John Scanlon,Don Watters,Lloyd Nelson,George Orrison,Gary F. Warren,Joseph Whipp,Terry Wills,Robert Irvine,Joseph Knowland,James F. Collier,R.J. Ganzert,Robert E. Hirschfeld,Dale Alvarez,Sheldon Feldner,Danny Glover,Carl Lumbly,Patrick Valentino,Gilbert Thomas Jr.,Eugene W. Jackson","Jun 22, 1979",112 minutes,"PG (adult situations/language, violence)","Action & Adventure,Classics,Drama,Mystery & Suspense",Don Siegel
